ID,CLASS,CRN,TREE,BRANCH,COURSE_CEILING,MAJOR,MAJOR2,SUBJ,NUMB,SEQ
577,SOPH,25263,1,2,16,XPRE,,CHE,350,B
577,SOPH,25263,2,2,16,XPRE,,CHE,350,B
577,SOPH,25263,3,2,16,XPRE,,CHE,350,B
694,SOPH,25263,4,3,16,XPRE,,CHE,350,B
1049,SOPH,25263,4,3,16,CHE,,CHE,350,B
921,SOPH,25263,2,1,16,BIO,,CHE,350,B
578,SOPH,25263,1,2,16,PSY,,CHE,350,B
578,SOPH,25263,2,2,16,PSY,,CHE,350,B
672,SOPH,25263,1,2,16,CHE,,CHE,350,B
672,SOPH,25263,2,2,16,CHE,,CHE,350,B
672,SOPH,25263,3,1,16,CHE,,CHE,350,B
418,SOPH,25263,1,2,16,XBIO,,CHE,350,B
418,SOPH,25263,2,5,16,XBIO,,CHE,350,B
418,SOPH,25263,3,5,16,XBIO,,CHE,350,B
984,SOPH,25263,1,1,16,BIO,,CHE,350,B
923,SOPH,25263,2,1,16,BIO,,CHE,350,B
581,SOPH,25263,2,1,16,XSOC,,CHE,350,B
581,SOPH,25263,4,4,16,XSOC,,CHE,350,B
953,SOPH,25263,1,1,16,XBIO,,CHE,350,B
164,SOPH,25263,1,1,16,XBIO,,CHE,350,B
1058,SOPH,25263,3,1,16,XCHE,,CHE,350,B
516,SOPH,25263,1,2,16,XUND,,CHE,350,B
516,SOPH,25263,2,2,16,XUND,,CHE,350,B
516,SOPH,25263,3,1,16,XUND,,CHE,350,B
343,SOPH,25263,1,1,16,XSOC,,CHE,350,B
925,SOPH,25263,1,2,16,BIO,,CHE,350,B
925,SOPH,25263,2,2,16,BIO,,CHE,350,B
925,SOPH,25263,3,2,16,BIO,,CHE,350,B
1059,FRST,25263,1,1,16,XUND,,CHE,350,B
174,FRST,25263,2,1,16,XCHE,,CHE,350,B
1047,JUNI,25264,1,1,12,REL,,CHE,350,C
1047,JUNI,25264,2,1,12,REL,,CHE,350,C
1047,JUNI,25264,3,1,12,REL,,CHE,350,C
1047,JUNI,25264,4,2,12,REL,,CHE,350,C
505,JUNI,25264,1,2,12,BIO,,CHE,350,C
505,JUNI,25264,2,1,12,BIO,,CHE,350,C
753,JUNI,25264,1,3,12,BIO,,CHE,350,C
753,JUNI,25264,1,6,12,BIO,,CHE,350,C
753,JUNI,25264,2,3,12,BIO,,CHE,350,C
753,JUNI,25264,2,6,12,BIO,,CHE,350,C
575,JUNI,25264,1,2,12,MAT,,CHE,350,C
575,JUNI,25264,2,5,12,MAT,,CHE,350,C
575,JUNI,25264,3,1,12,MAT,,CHE,350,C
1055,JUNI,25264,1,1,12,CIS,,CHE,350,C
25,SOPH,25264,3,1,12,XBIO,,CHE,350,C
29,SOPH,25264,1,1,12,BIO,,CHE,350,C
1056,SOPH,25264,4,1,12,XPRE,,CHE,350,C
1061,SOPH,25264,1,1,12,XBIO,,CHE,350,C
1036,SOPH,25264,2,1,12,XBIO,,CHE,350,C
634,SOPH,25264,1,7,12,BIO,,CHE,350,C
634,SOPH,25264,2,7,12,BIO,,CHE,350,C
634,SOPH,25264,3,3,12,BIO,,CHE,350,C
634,SOPH,25264,4,1,12,BIO,,CHE,350,C
670,SOPH,25264,1,3,12,BIO,,CHE,350,C
670,SOPH,25264,2,3,12,BIO,,CHE,350,C
670,SOPH,25264,3,3,12,BIO,,CHE,350,C
773,SOPH,25264,3,1,12,XPRE,,CHE,350,C
791,SOPH,25264,1,5,12,XBIO,,CHE,350,C
791,SOPH,25264,2,5,12,XBIO,,CHE,350,C
791,SOPH,25264,3,1,12,XBIO,,CHE,350,C
694,SOPH,25264,4,2,12,XPRE,,CHE,350,C
921,SOPH,25264,1,1,12,BIO,,CHE,350,C
578,SOPH,25264,3,1,12,PSY,,CHE,350,C
983,SOPH,25264,1,2,12,XPRE,,CHE,350,C
983,SOPH,25264,2,2,12,XPRE,,CHE,350,C
983,SOPH,25264,3,1,12,XPRE,,CHE,350,C
581,SOPH,25264,1,4,12,XSOC,,CHE,350,C
581,SOPH,25264,1,5,12,XSOC,,CHE,350,C
581,SOPH,25264,3,5,12,XSOC,,CHE,350,C
953,SOPH,25264,3,1,12,XBIO,,CHE,350,C
164,SOPH,25264,3,2,12,XBIO,,CHE,350,C
986,SOPH,25264,1,5,12,BIO,,CHE,350,C
986,SOPH,25264,3,1,12,BIO,,CHE,350,C
166,SOPH,25264,2,1,12,CHE,,CHE,350,C
1058,SOPH,25264,2,1,12,XCHE,,CHE,350,C
420,SOPH,25264,2,1,12,CHE,,CHE,350,C
516,SOPH,25264,2,5,12,XUND,,CHE,350,C
343,SOPH,25264,2,1,12,XSOC,,CHE,350,C
925,SOPH,25264,2,5,12,BIO,,CHE,350,C
925,SOPH,25264,3,5,12,BIO,,CHE,350,C
221,FRST,25264,2,6,12,XCHE,,CHE,350,C
603,FRST,25264,1,4,12,XCHE,,CHE,350,C
603,FRST,25264,1,7,12,XCHE,,CHE,350,C
603,FRST,25264,2,4,12,XCHE,,CHE,350,C
603,FRST,25264,2,7,12,XCHE,,CHE,350,C
603,FRST,25264,3,4,12,XCHE,,CHE,350,C
603,FRST,25264,3,7,12,XCHE,,CHE,350,C
603,FRST,25264,4,1,12,XCHE,,CHE,350,C
174,FRST,25264,3,1,12,XCHE,,CHE,350,C
796,SENI,25354,1,5,16,BIO,,CHE,250,C
743,JUNI,25354,2,2,16,BIO,,CHE,250,C
743,JUNI,25354,3,5,16,BIO,,CHE,250,C
569,JUNI,25354,2,1,16,PSY,,CHE,250,C
941,JUNI,25354,1,1,16,ENV,,CHE,250,C
469,JUNI,25354,2,6,16,BIO,,CHE,250,C
469,JUNI,25354,3,7,16,BIO,,CHE,250,C
469,JUNI,25354,4,1,16,BIO,,CHE,250,C
190,JUNI,25354,1,5,16,BIO,,CHE,250,C
190,JUNI,25354,3,1,16,BIO,,CHE,250,C
708,SOPH,25354,1,5,16,BIO,,CHE,250,C
708,SOPH,25354,3,5,16,BIO,,CHE,250,C
415,SOPH,25354,2,1,16,BIO,,CHE,250,C
538,SOPH,25354,2,5,16,XPRE,,CHE,250,C
538,SOPH,25354,4,2,16,XPRE,,CHE,250,C
1037,SOPH,25354,2,6,16,XHUM,,CHE,250,C
1037,SOPH,25354,3,6,16,XHUM,,CHE,250,C
774,SOPH,25354,1,1,16,XBIO,,CHE,250,C
1050,SOPH,25354,3,1,16,ENG,,CHE,250,C
673,SOPH,25354,3,1,16,XCHE,,CHE,250,C
580,SOPH,25354,2,1,16,XUND,,CHE,250,C
994,SOPH,25354,1,2,16,XPRE,,CHE,250,C
994,SOPH,25354,2,5,16,XPRE,,CHE,250,C
994,SOPH,25354,3,1,16,XPRE,,CHE,250,C
995,SOPH,25354,2,1,16,XBIO,,CHE,250,C
934,SOPH,25354,2,5,16,BIO,,CHE,250,C
1051,SOPH,25354,2,1,16,XMAT,,CHE,250,C
1040,SOPH,25354,2,7,16,XUND,,CHE,250,C
955,SOPH,25354,1,2,16,BIO,,CHE,250,C
955,SOPH,25354,2,5,16,BIO,,CHE,250,C
955,SOPH,25354,3,1,16,BIO,,CHE,250,C
793,SOPH,25354,1,4,16,XBIO,,CHE,250,C
793,SOPH,25354,1,7,16,XBIO,,CHE,250,C
793,SOPH,25354,2,4,16,XBIO,,CHE,250,C
793,SOPH,25354,2,7,16,XBIO,,CHE,250,C
793,SOPH,25354,3,5,16,XBIO,,CHE,250,C
719,SOPH,25354,1,4,16,BIO,,CHE,250,C
719,SOPH,25354,1,7,16,BIO,,CHE,250,C
719,SOPH,25354,2,3,16,BIO,,CHE,250,C
719,SOPH,25354,2,6,16,BIO,,CHE,250,C
719,SOPH,25354,3,4,16,BIO,,CHE,250,C
719,SOPH,25354,3,7,16,BIO,,CHE,250,C
996,SOPH,25354,1,1,16,BIO,,CHE,250,C
1052,FRST,25354,1,5,16,XPRE,,CHE,250,C
1052,FRST,25354,3,1,16,XPRE,,CHE,250,C
601,FRST,25354,1,7,16,XPRE,,CHE,250,C
601,FRST,25354,3,7,16,XPRE,,CHE,250,C
1053,FRST,25354,3,1,16,XENR,,CHE,250,C
643,FRST,25354,3,5,16,XCHE,,CHE,250,C
1054,FRST,25354,1,1,16,XCHE,,CHE,250,C
753,JUNI,25359,3,3,14,BIO,,CHE,350,D
757,JUNI,25359,3,1,14,BIO,,CHE,350,D
25,SOPH,25359,2,1,14,XBIO,,CHE,350,D
632,SOPH,25359,3,1,14,XUND,,CHE,350,D
29,SOPH,25359,3,1,14,BIO,,CHE,350,D
993,SOPH,25359,1,2,14,BIO,,CHE,350,D
993,SOPH,25359,2,1,14,BIO,,CHE,350,D
931,SOPH,25359,3,1,14,BIO,,CHE,350,D
1056,SOPH,25359,4,2,14,XPRE,,CHE,350,D
1036,SOPH,25359,1,1,14,XBIO,,CHE,350,D
1057,SOPH,25359,4,1,14,XCHE,,CHE,350,D
161,SOPH,25359,1,3,14,XPRE,,CHE,350,D
161,SOPH,25359,1,5,14,XPRE,,CHE,350,D
161,SOPH,25359,2,2,14,XPRE,,CHE,350,D
161,SOPH,25359,3,1,14,XPRE,,CHE,350,D
670,SOPH,25359,1,4,14,BIO,,CHE,350,D
670,SOPH,25359,2,4,14,BIO,,CHE,350,D
670,SOPH,25359,3,4,14,BIO,,CHE,350,D
773,SOPH,25359,1,5,14,XPRE,,CHE,350,D
791,SOPH,25359,1,2,14,XBIO,,CHE,350,D
791,SOPH,25359,2,2,14,XBIO,,CHE,350,D
577,SOPH,25359,2,5,14,XPRE,,CHE,350,D
577,SOPH,25359,3,5,14,XPRE,,CHE,350,D
694,SOPH,25359,4,1,14,XPRE,,CHE,350,D
921,SOPH,25359,3,1,14,BIO,,CHE,350,D
672,SOPH,25359,1,5,14,CHE,,CHE,350,D
672,SOPH,25359,2,5,14,CHE,,CHE,350,D
983,SOPH,25359,1,5,14,XPRE,,CHE,350,D
983,SOPH,25359,2,5,14,XPRE,,CHE,350,D
983,SOPH,25359,3,5,14,XPRE,,CHE,350,D
581,SOPH,25359,1,3,14,XSOC,,CHE,350,D
581,SOPH,25359,3,3,14,XSOC,,CHE,350,D
763,SOPH,25359,1,1,14,CHE,,CHE,350,D
763,SOPH,25359,3,3,14,CHE,,CHE,350,D
763,SOPH,25359,3,6,14,CHE,,CHE,350,D
986,SOPH,25359,1,2,14,BIO,,CHE,350,D
986,SOPH,25359,2,1,14,BIO,,CHE,350,D
166,SOPH,25359,1,1,14,CHE,,CHE,350,D
420,SOPH,25359,1,1,14,CHE,,CHE,350,D
516,SOPH,25359,1,5,14,XUND,,CHE,350,D
1059,FRST,25359,3,1,14,XUND,,CHE,350,D
382,SENI,23314,1,4,20,ENV,,CHI,302,0
382,SENI,23314,1,7,20,ENV,,CHI,302,0
382,SENI,23314,2,4,20,ENV,,CHI,302,0
382,SENI,23314,2,7,20,ENV,,CHI,302,0
382,SENI,23314,3,4,20,ENV,,CHI,302,0
382,SENI,23314,3,7,20,ENV,,CHI,302,0
219,SENI,23314,1,2,20,ANT,,CHI,302,0
219,SENI,23314,2,2,20,ANT,,CHI,302,0
219,SENI,23314,3,1,20,ANT,,CHI,302,0
1062,JUNI,23314,4,1,20,ECO,,CHI,302,0
1063,JUNI,23314,4,1,20,POL,,CHI,302,0
189,JUNI,23314,4,1,20,ANT,EAS,CHI,302,0
1064,JUNI,23314,1,4,20,EAS,,CHI,302,0
1064,JUNI,23314,1,6,20,EAS,,CHI,302,0
1064,JUNI,23314,2,3,20,EAS,,CHI,302,0
1064,JUNI,23314,2,5,20,EAS,,CHI,302,0
1064,JUNI,23314,3,2,20,EAS,,CHI,302,0
1064,JUNI,23314,4,1,20,EAS,,CHI,302,0
775,SOPH,23314,4,1,20,CHS,,CHI,302,0
273,SOPH,23314,1,4,20,EAS,,CHI,302,0
273,SOPH,23314,1,7,20,EAS,,CHI,302,0
273,SOPH,23314,2,4,20,EAS,,CHI,302,0
273,SOPH,23314,2,7,20,EAS,,CHI,302,0
273,SOPH,23314,3,4,20,EAS,,CHI,302,0
273,SOPH,23314,3,7,20,EAS,,CHI,302,0
1065,SENI,23369,1,6,12,MAT,,CHI,405,0
1065,SENI,23369,3,4,12,MAT,,CHI,405,0
1065,SENI,23369,3,6,12,MAT,,CHI,405,0
1065,SENI,23369,4,4,12,MAT,,CHI,405,0
151,SENI,23369,1,4,12,POL,,CHI,405,0
151,SENI,23369,1,6,12,POL,,CHI,405,0
151,SENI,23369,2,3,12,POL,,CHI,405,0
151,SENI,23369,2,5,12,POL,,CHI,405,0
151,SENI,23369,3,2,12,POL,,CHI,405,0
151,SENI,23369,4,1,12,POL,,CHI,405,0
236,SENI,23369,1,4,12,ENG,,CHI,405,0
236,SENI,23369,1,6,12,ENG,,CHI,405,0
236,SENI,23369,2,5,12,ENG,,CHI,405,0
236,SENI,23369,3,2,12,ENG,,CHI,405,0
236,SENI,23369,4,1,12,ENG,,CHI,405,0
1066,SENI,23369,1,3,12,HIS,,CHI,405,0
1066,SENI,23369,1,5,12,HIS,,CHI,405,0
1066,SENI,23369,2,2,12,HIS,,CHI,405,0
1066,SENI,23369,3,1,12,HIS,,CHI,405,0
528,SENI,23369,1,2,12,PSY,,CHI,405,0
528,SENI,23369,2,2,12,PSY,,CHI,405,0
528,SENI,23369,3,1,12,PSY,,CHI,405,0
1067,SENI,23369,1,2,12,ENG,,CHI,405,0
1067,SENI,23369,1,7,12,ENG,,CHI,405,0
1067,SENI,23369,2,1,12,ENG,,CHI,405,0
1067,SENI,23369,3,3,12,ENG,,CHI,405,0
1067,SENI,23369,3,5,12,ENG,,CHI,405,0
156,SENI,23369,1,3,12,POL,,CHI,405,0
156,SENI,23369,1,6,12,POL,,CHI,405,0
156,SENI,23369,2,3,12,POL,,CHI,405,0
156,SENI,23369,2,6,12,POL,,CHI,405,0
156,SENI,23369,3,3,12,POL,,CHI,405,0
156,SENI,23369,3,6,12,POL,,CHI,405,0
1062,JUNI,23369,1,3,12,ECO,,CHI,405,0
1062,JUNI,23369,1,6,12,ECO,,CHI,405,0
1062,JUNI,23369,2,3,12,ECO,,CHI,405,0
1062,JUNI,23369,2,6,12,ECO,,CHI,405,0
1062,JUNI,23369,3,3,12,ECO,,CHI,405,0
1062,JUNI,23369,3,6,12,ECO,,CHI,405,0
1068,JUNI,23369,3,7,12,PSY,,CHI,405,0
1068,JUNI,23369,4,4,12,PSY,,CHI,405,0
820,JUNI,23369,1,4,12,ECO,,CHI,405,0
820,JUNI,23369,1,7,12,ECO,,CHI,405,0
820,JUNI,23369,2,5,12,ECO,,CHI,405,0
820,JUNI,23369,3,5,12,ECO,,CHI,405,0
256,JUNI,23369,3,6,12,ARTH,,CHI,405,0
256,JUNI,23369,4,3,12,ARTH,,CHI,405,0
1063,JUNI,23369,1,4,12,POL,,CHI,405,0
1063,JUNI,23369,1,7,12,POL,,CHI,405,0
1063,JUNI,23369,2,4,12,POL,,CHI,405,0
1063,JUNI,23369,2,7,12,POL,,CHI,405,0
1063,JUNI,23369,3,4,12,POL,,CHI,405,0
1063,JUNI,23369,3,7,12,POL,,CHI,405,0
945,JUNI,23369,3,7,12,BIO,,CHI,405,0
945,JUNI,23369,4,1,12,BIO,,CHI,405,0
1064,JUNI,23369,2,7,12,EAS,,CHI,405,0
1064,JUNI,23369,3,4,12,EAS,,CHI,405,0
1064,JUNI,23369,3,6,12,EAS,,CHI,405,0
1064,JUNI,23369,4,3,12,EAS,,CHI,405,0
1069,JUNI,23369,1,6,12,PSY,,CHI,405,0
1069,JUNI,23369,2,4,12,PSY,,CHI,405,0
1069,JUNI,23369,3,3,12,PSY,,CHI,405,0
1069,JUNI,23369,4,3,12,PSY,,CHI,405,0
982,SOPH,23369,1,4,12,XLAN,,CHI,405,0
982,SOPH,23369,1,7,12,XLAN,,CHI,405,0
1070,SOPH,23369,1,3,12,HIS,,CHI,405,0
1070,SOPH,23369,1,6,12,HIS,,CHI,405,0
1070,SOPH,23369,2,3,12,HIS,,CHI,405,0
1070,SOPH,23369,2,6,12,HIS,,CHI,405,0
1070,SOPH,23369,3,1,12,HIS,,CHI,405,0
1071,SOPH,23881,1,7,20,XUND,,CHI,102,0
1071,SOPH,23881,2,7,20,XUND,,CHI,102,0
1071,SOPH,23881,3,7,20,XUND,,CHI,102,0
163,SOPH,23881,4,1,20,XENG,,CHI,102,0
1072,FRST,23881,1,4,20,XSOC,,CHI,102,0
1072,FRST,23881,1,6,20,XSOC,,CHI,102,0
1072,FRST,23881,2,4,20,XSOC,,CHI,102,0
1072,FRST,23881,2,7,20,XSOC,,CHI,102,0
1072,FRST,23881,3,4,20,XSOC,,CHI,102,0
1072,FRST,23881,4,3,20,XSOC,,CHI,102,0
457,FRST,23881,1,5,20,XART,,CHI,102,0
457,FRST,23881,2,5,20,XART,,CHI,102,0
457,FRST,23881,3,5,20,XART,,CHI,102,0
169,FRST,23881,1,3,20,XUND,,CHI,102,0
169,FRST,23881,1,6,20,XUND,,CHI,102,0
169,FRST,23881,2,3,20,XUND,,CHI,102,0
169,FRST,23881,2,6,20,XUND,,CHI,102,0
169,FRST,23881,3,3,20,XUND,,CHI,102,0
169,FRST,23881,3,6,20,XUND,,CHI,102,0
1073,FRST,23881,4,1,20,XPRE,,CHI,102,0
430,FRST,23881,4,2,20,XPSY,,CHI,102,0
546,FRST,23881,1,2,20,XINT,,CHI,102,0
546,FRST,23881,1,6,20,XINT,,CHI,102,0
546,FRST,23881,2,2,20,XINT,,CHI,102,0
546,FRST,23881,2,5,20,XINT,,CHI,102,0
546,FRST,23881,3,2,20,XINT,,CHI,102,0
546,FRST,23881,3,5,20,XINT,,CHI,102,0
1008,FRST,23881,4,1,20,XLAW,,CHI,102,0
175,FRST,23881,4,1,20,XPRE,,CHI,102,0
1074,OTHER,23881,1,1,20,ZVIS,,CHI,102,0
1074,OTHER,23881,2,5,20,ZVIS,,CHI,102,0
1074,OTHER,23881,3,4,20,ZVIS,,CHI,102,0
1074,OTHER,23881,3,6,20,ZVIS,,CHI,102,0
1074,OTHER,23881,4,2,20,ZVIS,,CHI,102,0
1075,SENI,24111,1,1,30,MAT,,CHI,121,0
150,SENI,24111,4,4,30,BIO,,CHI,121,0
232,SENI,24111,1,2,30,HIS,,CHI,121,0
232,SENI,24111,2,1,30,HIS,,CHI,121,0
183,SENI,24111,1,7,30,PSY,,CHI,121,0
183,SENI,24111,2,3,30,PSY,,CHI,121,0
183,SENI,24111,2,5,30,PSY,,CHI,121,0
183,SENI,24111,3,3,30,PSY,,CHI,121,0
183,SENI,24111,3,5,30,PSY,,CHI,121,0
183,SENI,24111,4,3,30,PSY,,CHI,121,0
1076,JUNI,24111,1,7,30,ECO,,CHI,121,0
1076,JUNI,24111,2,4,30,ECO,,CHI,121,0
1076,JUNI,24111,2,6,30,ECO,,CHI,121,0
1076,JUNI,24111,3,4,30,ECO,,CHI,121,0
1076,JUNI,24111,3,7,30,ECO,,CHI,121,0
1076,JUNI,24111,4,2,30,ECO,,CHI,121,0
811,SENI,24111,1,4,30,PSY,,CHI,121,0
811,SENI,24111,1,6,30,PSY,,CHI,121,0
811,SENI,24111,2,4,30,PSY,,CHI,121,0
811,SENI,24111,4,2,30,PSY,,CHI,121,0
244,SENI,24111,1,7,30,ECO,,CHI,121,0
244,SENI,24111,2,4,30,ECO,,CHI,121,0
244,SENI,24111,2,6,30,ECO,,CHI,121,0
244,SENI,24111,3,3,30,ECO,,CHI,121,0
244,SENI,24111,3,5,30,ECO,,CHI,121,0
244,SENI,24111,4,2,30,ECO,,CHI,121,0
1077,SENI,24111,1,1,30,ECO,,CHI,121,0
699,SENI,24111,4,2,30,BIO,,CHI,121,0
252,SENI,24111,4,3,30,ECO,,CHI,121,0
1078,JUNI,24111,2,3,30,ECO,,CHI,121,0
1078,JUNI,24111,2,5,30,ECO,,CHI,121,0
1078,JUNI,24111,3,2,30,ECO,,CHI,121,0
1078,JUNI,24111,3,5,30,ECO,,CHI,121,0
1079,JUNI,24111,1,5,30,PHY,,CHI,121,0
1079,JUNI,24111,2,5,30,PHY,,CHI,121,0
1079,JUNI,24111,3,1,30,PHY,,CHI,121,0
131,JUNI,24111,1,3,30,BIO,,CHI,121,0
131,JUNI,24111,2,3,30,BIO,,CHI,121,0
131,JUNI,24111,2,6,30,BIO,,CHI,121,0
534,JUNI,24111,4,2,30,HIS,,CHI,121,0
298,JUNI,24111,4,1,30,PSY,,CHI,121,0
1080,JUNI,24111,2,7,30,REL,,CHI,121,0
1080,JUNI,24111,3,7,30,REL,,CHI,121,0
337,JUNI,24111,4,3,30,HSP,,CHI,121,0
1081,JUNI,24111,2,4,30,PSY,,CHI,121,0
1081,JUNI,24111,2,7,30,PSY,,CHI,121,0
1081,JUNI,24111,3,6,30,PSY,,CHI,121,0
1081,JUNI,24111,4,1,30,PSY,,CHI,121,0
20,JUNI,24111,3,7,30,CLA,,CHI,121,0
20,JUNI,24111,4,4,30,CLA,,CHI,121,0
575,JUNI,24111,1,4,30,MAT,,CHI,121,0
575,JUNI,24111,2,7,30,MAT,,CHI,121,0
575,JUNI,24111,3,6,30,MAT,,CHI,121,0
264,JUNI,24111,4,1,30,ECO,,CHI,121,0
1082,JUNI,24111,1,3,30,ECO,,CHI,121,0
1082,JUNI,24111,1,5,30,ECO,,CHI,121,0
1082,JUNI,24111,2,3,30,ECO,,CHI,121,0
1082,JUNI,24111,2,5,30,ECO,,CHI,121,0
1082,JUNI,24111,3,2,30,ECO,,CHI,121,0
1083,JUNI,24111,4,3,30,ECO,,CHI,121,0
931,SOPH,24111,4,3,30,BIO,,CHI,121,0
357,SOPH,24111,1,4,30,XUND,,CHI,121,0
357,SOPH,24111,1,7,30,XUND,,CHI,121,0
357,SOPH,24111,2,4,30,XUND,,CHI,121,0
357,SOPH,24111,2,7,30,XUND,,CHI,121,0
357,SOPH,24111,3,3,30,XUND,,CHI,121,0
357,SOPH,24111,3,6,30,XUND,,CHI,121,0
773,SOPH,24111,3,4,30,XPRE,,CHI,121,0
773,SOPH,24111,3,7,30,XPRE,,CHI,121,0
1084,SOPH,24111,3,7,30,XECO,,CHI,121,0
417,SOPH,24111,4,4,30,XLAN,,CHI,121,0
162,SOPH,24111,4,3,30,ECO,,CHI,121,0
775,SOPH,24111,3,7,30,CHS,,CHI,121,0
775,SOPH,24111,4,3,30,CHS,,CHI,121,0
1085,SOPH,24111,3,7,30,XBUS,,CHI,121,0
163,SOPH,24111,4,4,30,XENG,,CHI,121,0
1070,SOPH,24111,1,4,30,HIS,,CHI,121,0
1070,SOPH,24111,1,7,30,HIS,,CHI,121,0
1070,SOPH,24111,2,4,30,HIS,,CHI,121,0
1070,SOPH,24111,2,7,30,HIS,,CHI,121,0
1070,SOPH,24111,4,4,30,HIS,,CHI,121,0
1086,SOPH,24111,1,4,30,XENR,,CHI,121,0
1086,SOPH,24111,1,6,30,XENR,,CHI,121,0
1086,SOPH,24111,2,3,30,XENR,,CHI,121,0
1086,SOPH,24111,2,5,30,XENR,,CHI,121,0
1086,SOPH,24111,3,5,30,XENR,,CHI,121,0
1087,SOPH,24111,1,4,30,XENR,,CHI,121,0
1087,SOPH,24111,1,7,30,XENR,,CHI,121,0
1087,SOPH,24111,2,7,30,XENR,,CHI,121,0
1087,SOPH,24111,3,7,30,XENR,,CHI,121,0
1087,SOPH,24111,4,1,30,XENR,,CHI,121,0
122,SOPH,24111,1,7,30,XGSS,,CHI,121,0
122,SOPH,24111,2,4,30,XGSS,,CHI,121,0
122,SOPH,24111,2,5,30,XGSS,,CHI,121,0
122,SOPH,24111,4,3,30,XGSS,,CHI,121,0
1088,SOPH,24111,1,4,30,XBIO,,CHI,121,0
1088,SOPH,24111,1,6,30,XBIO,,CHI,121,0
1088,SOPH,24111,2,3,30,XBIO,,CHI,121,0
1088,SOPH,24111,2,5,30,XBIO,,CHI,121,0
1088,SOPH,24111,3,2,30,XBIO,,CHI,121,0
1088,SOPH,24111,4,4,30,XBIO,,CHI,121,0
1089,FRST,24111,4,1,30,XPRE,,CHI,121,0
591,FRST,24111,4,1,30,XENR,,CHI,121,0
457,FRST,24111,1,2,30,XART,,CHI,121,0
457,FRST,24111,2,2,30,XART,,CHI,121,0
457,FRST,24111,3,2,30,XART,,CHI,121,0
457,FRST,24111,4,4,30,XART,,CHI,121,0
1090,FRST,24111,1,2,30,XECO,,CHI,121,0
1090,FRST,24111,2,2,30,XECO,,CHI,121,0
1090,FRST,24111,3,2,30,XECO,,CHI,121,0
430,FRST,24111,4,4,30,XPSY,,CHI,121,0
1091,FRST,24111,1,4,30,XHIS,,CHI,121,0
1091,FRST,24111,1,5,30,XHIS,,CHI,121,0
1091,FRST,24111,2,4,30,XHIS,,CHI,121,0
1091,FRST,24111,2,5,30,XHIS,,CHI,121,0
1091,FRST,24111,3,3,30,XHIS,,CHI,121,0
1091,FRST,24111,3,6,30,XHIS,,CHI,121,0
1092,FRST,24111,1,4,30,XPRE,,CHI,121,0
1092,FRST,24111,1,7,30,XPRE,,CHI,121,0
1092,FRST,24111,2,3,30,XPRE,,CHI,121,0
1092,FRST,24111,2,6,30,XPRE,,CHI,121,0
1092,FRST,24111,3,3,30,XPRE,,CHI,121,0
1092,FRST,24111,3,6,30,XPRE,,CHI,121,0
1092,FRST,24111,4,1,30,XPRE,,CHI,121,0
692,FRST,24111,4,2,30,XCHE,,CHI,121,0
1093,FRST,24111,1,4,30,XPOL,,CHI,121,0
1093,FRST,24111,1,7,30,XPOL,,CHI,121,0
1093,FRST,24111,2,4,30,XPOL,,CHI,121,0
1093,FRST,24111,2,7,30,XPOL,,CHI,121,0
1093,FRST,24111,3,4,30,XPOL,,CHI,121,0
1093,FRST,24111,3,7,30,XPOL,,CHI,121,0
503,FRST,24111,4,1,30,XCIS,,CHI,121,0
503,FRST,24111,4,3,30,XCIS,,CHI,121,0
219,SENI,24126,2,5,20,ANT,,CHI,202,0
820,JUNI,24126,2,3,20,ECO,,CHI,202,0
820,JUNI,24126,2,6,20,ECO,,CHI,202,0
820,JUNI,24126,3,3,20,ECO,,CHI,202,0
820,JUNI,24126,3,6,20,ECO,,CHI,202,0
820,JUNI,24126,4,1,20,ECO,,CHI,202,0
702,JUNI,24126,4,1,20,BIO,,CHI,202,0
1094,JUNI,24126,4,4,20,ECO,,CHI,202,0
1095,SOPH,24126,1,4,20,PHY,,CHI,202,0
1095,SOPH,24126,1,7,20,PHY,,CHI,202,0
1095,SOPH,24126,2,4,20,PHY,,CHI,202,0
1095,SOPH,24126,2,7,20,PHY,,CHI,202,0
1095,SOPH,24126,3,4,20,PHY,,CHI,202,0
1095,SOPH,24126,3,6,20,PHY,,CHI,202,0
1095,SOPH,24126,3,7,20,PHY,,CHI,202,0
1095,SOPH,24126,4,3,20,PHY,,CHI,202,0
1096,SOPH,24126,4,2,20,XECO,,CHI,202,0
1097,SOPH,24126,1,4,20,XECO,,CHI,202,0
1097,SOPH,24126,1,6,20,XECO,,CHI,202,0
1097,SOPH,24126,2,3,20,XECO,,CHI,202,0
1097,SOPH,24126,2,5,20,XECO,,CHI,202,0
1097,SOPH,24126,3,2,20,XECO,,CHI,202,0
1097,SOPH,24126,4,1,20,XECO,,CHI,202,0
1070,SOPH,24126,2,2,20,HIS,,CHI,202,0
1070,SOPH,24126,4,1,20,HIS,,CHI,202,0
165,SOPH,24126,4,3,20,XBIO,,CHI,202,0
121,SOPH,24126,1,7,20,XBUS,,CHI,202,0
121,SOPH,24126,2,4,20,XBUS,,CHI,202,0
121,SOPH,24126,2,7,20,XBUS,,CHI,202,0
121,SOPH,24126,3,5,20,XBUS,,CHI,202,0
121,SOPH,24126,4,3,20,XBUS,,CHI,202,0
1098,SOPH,24126,1,3,20,XPOL,,CHI,202,0
1098,SOPH,24126,1,6,20,XPOL,,CHI,202,0
